review,sentiment
./train/214387.txt,1
./train/899823.txt,0
./train/260843.txt,0
./train/227504.txt,0
./train/324215.txt,1
./train/674993.txt,0
./train/084743.txt,0
./train/663164.txt,1
./train/796373.txt,1
./train/804798.txt,1
./train/607212.txt,0
./train/503103.txt,1
./train/169106.txt,1
./train/337342.txt,0
./train/270117.txt,1
./train/346087.txt,1
./train/591512.txt,0
./train/398846.txt,0
./train/772877.txt,1
./train/794106.txt,1
./train/351891.txt,0
./train/322137.txt,1
./train/592667.txt,1
./train/432493.txt,1
./train/352717.txt,1
./train/183747.txt,0
./train/778273.txt,0
./train/385097.txt,1
./train/793343.txt,0
./train/907446.txt,1
./train/474075.txt,0
./train/083794.txt,0
./train/573972.txt,1
./train/708110.txt,1
./train/269643.txt,1
./train/112388.txt,1
./train/511360.txt,0
./train/394242.txt,0
./train/192250.txt,1
./train/610911.txt,0
./train/160764.txt,1
./train/925467.txt,1
./train/916403.txt,0
./train/150623.txt,1
./train/756661.txt,1
./train/810851.txt,1
./train/186168.txt,1
./train/506840.txt,1
./train/397257.txt,0
./train/435809.txt,1
./train/794897.txt,0
./train/406341.txt,1
./train/473913.txt,0
./train/953424.txt,1
./train/315948.txt,1
./train/038337.txt,1
./train/100011.txt,0
./train/215170.txt,0
./train/825827.txt,1
./train/229990.txt,0
./train/058392.txt,1
./train/428215.txt,0
./train/307971.txt,0
./train/568176.txt,1
./train/054721.txt,1
./train/616339.txt,1
./train/230716.txt,1
./train/941383.txt,0
./train/763340.txt,0
./train/586338.txt,0
./train/910619.txt,1
./train/761399.txt,1
./train/093293.txt,0
./train/731204.txt,0
./train/971947.txt,1
./train/216818.txt,1
./train/417688.txt,0
./train/188402.txt,0
./train/858210.txt,0
./train/818946.txt,1
./train/665560.txt,1
./train/999974.txt,0
./train/443235.txt,1
./train/367261.txt,0
./train/959155.txt,0
./train/991533.txt,1
./train/293440.txt,1
./train/691053.txt,0
./train/047554.txt,1
./train/730213.txt,0
./train/745345.txt,1
./train/041724.txt,1
./train/666292.txt,1
./train/389131.txt,1
./train/484250.txt,0
./train/141955.txt,0
./train/349019.txt,0
./train/775828.txt,0
./train/166357.txt,0
./train/146628.txt,0
./train/193942.txt,1
./train/651253.txt,1
./train/526993.txt,1
./train/035853.txt,1
./train/835984.txt,0
./train/676620.txt,1
./train/675564.txt,0
./train/747685.txt,0
./train/777402.txt,1
./train/602786.txt,1
./train/857023.txt,0
./train/628408.txt,0
./train/639806.txt,1
./train/665329.txt,1
./train/529485.txt,0
./train/767329.txt,0
./train/302460.txt,1
./train/677601.txt,1
./train/289670.txt,1
./train/944511.txt,0
./train/334748.txt,0
./train/142201.txt,1
./train/128357.txt,0
./train/113900.txt,1
./train/939785.txt,1
./train/251361.txt,0
./train/001623.txt,0
./train/553294.txt,0
./train/879760.txt,0
./train/116977.txt,1
./train/411410.txt,1
./train/595958.txt,0
./train/265864.txt,0
./train/733976.txt,0
./train/496674.txt,1
./train/982728.txt,1
./train/928410.txt,0
./train/024930.txt,1
./train/802765.txt,0
./train/219760.txt,0
./train/442339.txt,0
./train/950503.txt,1
./train/921236.txt,1
./train/726009.txt,1
./train/093396.txt,0
./train/773292.txt,1
./train/048637.txt,1
./train/497879.txt,1
./train/889702.txt,0
./train/537937.txt,0
./train/778757.txt,0
./train/079190.txt,0
./train/988390.txt,0
./train/207681.txt,1
./train/167340.txt,0
./train/647686.txt,0
./train/842419.txt,1
./train/896391.txt,1
./train/244173.txt,0
./train/945076.txt,1
./train/693391.txt,1
./train/341262.txt,1
./train/993749.txt,0
./train/369123.txt,0
./train/928689.txt,0
./train/011109.txt,0
./train/818715.txt,0
./train/315971.txt,0
./train/246408.txt,0
./train/527287.txt,0
./train/614308.txt,0
./train/245143.txt,1
./train/367852.txt,1
./train/145839.txt,0
./train/037856.txt,0
./train/615235.txt,0
./train/519390.txt,1
./train/577642.txt,0
./train/560576.txt,0
./train/741122.txt,0
./train/410615.txt,0
./train/221008.txt,1
./train/649123.txt,1
./train/950297.txt,0
./train/778859.txt,0
./train/800399.txt,1
./train/000946.txt,1
./train/839332.txt,1
./train/934071.txt,1
./train/873005.txt,0
./train/200925.txt,0
./train/404157.txt,1
./train/243457.txt,0
./train/680861.txt,0
./train/135129.txt,1
./train/923820.txt,0
./train/535815.txt,1
./train/031887.txt,1
./train/039711.txt,0
./train/291941.txt,0
./train/776082.txt,1
./train/005743.txt,0
./train/781817.txt,0
./train/431100.txt,0
./train/149245.txt,1
./train/736482.txt,1
./train/294239.txt,1
./train/776666.txt,0
./train/801281.txt,1
./train/091451.txt,1
./train/353047.txt,0
./train/842400.txt,1
./train/984669.txt,0
./train/531550.txt,1
./train/975188.txt,1
./train/704313.txt,0
./train/515808.txt,0
./train/710022.txt,1
./train/935251.txt,0
./train/614372.txt,0
./train/198860.txt,1
./train/552514.txt,0
./train/364194.txt,1
./train/756501.txt,0
./train/587567.txt,1
./train/039779.txt,0
./train/897758.txt,0
./train/314724.txt,1
./train/853393.txt,0
./train/971014.txt,0
./train/904909.txt,0
./train/940846.txt,0
./train/675788.txt,1
./train/205441.txt,1
./train/667464.txt,0
./train/714309.txt,0
./train/206074.txt,0
./train/036934.txt,0
./train/982074.txt,0
./train/012216.txt,1
./train/269800.txt,1
./train/002267.txt,0
./train/864921.txt,0
./train/041988.txt,0
./train/164476.txt,1
./train/901299.txt,1
./train/022533.txt,1
./train/373227.txt,1
./train/413936.txt,1
./train/241344.txt,0
./train/204183.txt,0
./train/785828.txt,1
./train/736152.txt,1
./train/188832.txt,1
./train/963464.txt,1
./train/713310.txt,0
./train/336719.txt,0
./train/598708.txt,0
./train/419868.txt,1
./train/435859.txt,1
./train/222616.txt,0
./train/977739.txt,0
./train/936868.txt,0
./train/741100.txt,0
./train/418034.txt,1
./train/679342.txt,1
./train/141737.txt,1
./train/472869.txt,0
./train/497930.txt,0
./train/538756.txt,0
./train/894988.txt,1
./train/660062.txt,0
./train/049520.txt,0
./train/737383.txt,0
./train/611534.txt,1
./train/475998.txt,1
./train/796223.txt,1
./train/740083.txt,0
./train/687348.txt,0
./train/139573.txt,0
./train/389934.txt,0
./train/911070.txt,1
./train/509195.txt,0
./train/684455.txt,1
./train/659971.txt,0
./train/630479.txt,0
./train/869525.txt,0
./train/277451.txt,0
./train/817370.txt,1
./train/692755.txt,1
./train/132097.txt,1
./train/512560.txt,1
./train/846901.txt,0
./train/904917.txt,1
./train/952139.txt,1
./train/187936.txt,1
./train/758302.txt,1
./train/626143.txt,0
./train/331849.txt,0
./train/315082.txt,1
./train/087319.txt,1
./train/252126.txt,1
./train/185279.txt,0
./train/612414.txt,1
./train/262849.txt,1
./train/796670.txt,0
./train/435438.txt,0
./train/015865.txt,0
./train/307311.txt,1
./train/289271.txt,1
./train/286711.txt,0
./train/321043.txt,1
./train/824984.txt,0
./train/491163.txt,0
./train/901426.txt,1
./train/123789.txt,0
./train/820943.txt,0
./train/587728.txt,0
./train/105519.txt,1
./train/955223.txt,0
./train/972442.txt,1
./train/399798.txt,1
./train/152169.txt,1
./train/253406.txt,0
./train/918883.txt,0
./train/052202.txt,1
./train/782240.txt,1
./train/575347.txt,0
./train/945489.txt,0
./train/805545.txt,0
./train/715278.txt,0
./train/312733.txt,1
./train/481077.txt,1
./train/227064.txt,0
./train/722208.txt,0
./train/417755.txt,0
./train/202603.txt,0
./train/641916.txt,1
./train/963448.txt,1
./train/313269.txt,0
./train/715065.txt,0
./train/707069.txt,0
./train/445954.txt,0
./train/845601.txt,0
./train/096949.txt,0
./train/998234.txt,1
./train/047695.txt,1
./train/205716.txt,1
./train/833514.txt,0
./train/503966.txt,0
./train/862283.txt,1
./train/851409.txt,0
./train/689933.txt,1
./train/563576.txt,0
./train/585250.txt,0
./train/083685.txt,1
./train/344699.txt,1
./train/503277.txt,0
./train/633518.txt,0
./train/675142.txt,0
./train/021769.txt,0
./train/960256.txt,0
./train/838528.txt,1
./train/562931.txt,0
./train/824446.txt,1
./train/124684.txt,1
./train/090822.txt,1
./train/508004.txt,1
./train/256436.txt,0
./train/763445.txt,0
./train/142048.txt,1
./train/070243.txt,0
./train/124276.txt,0
./train/156258.txt,1
./train/270396.txt,0
./train/600523.txt,1
./train/115920.txt,1
./train/278870.txt,0
./train/606373.txt,0
./train/982369.txt,1
./train/809974.txt,1
./train/066899.txt,0
./train/260052.txt,1
./train/703226.txt,1
./train/831994.txt,1
./train/346936.txt,0
./train/495819.txt,0
./train/903567.txt,1
./train/922846.txt,0
./train/563921.txt,0
./train/238164.txt,1
./train/345449.txt,1
./train/156960.txt,0
./train/849117.txt,1
./train/833358.txt,0
./train/026890.txt,0
./train/087349.txt,1
./train/704116.txt,0
./train/298829.txt,1
./train/372229.txt,1
./train/983488.txt,1
./train/810995.txt,1
./train/332181.txt,1
./train/402257.txt,1
./train/429278.txt,0
./train/047504.txt,0
./train/746346.txt,1
./train/230474.txt,1
./train/246528.txt,0
./train/285363.txt,0
./train/994422.txt,0
./train/780790.txt,1
./train/183803.txt,1
./train/600536.txt,0
./train/992649.txt,1
./train/483747.txt,1
./train/493464.txt,1
./train/868855.txt,1
./train/371962.txt,1
./train/559465.txt,0
./train/542198.txt,0
./train/701243.txt,0
./train/216764.txt,0
./train/010334.txt,1
./train/317257.txt,0
./train/466700.txt,0
./train/105806.txt,0
./train/965758.txt,1
./train/300433.txt,0
./train/316083.txt,1
./train/505558.txt,0
./train/983363.txt,1
./train/690044.txt,1
./train/527292.txt,0
./train/617349.txt,1
./train/799640.txt,0
./train/739073.txt,1
./train/960364.txt,0
./train/097332.txt,1
./train/079505.txt,0
./train/922935.txt,1
./train/496157.txt,1
./train/146659.txt,1
./train/730766.txt,0
./train/829682.txt,1
./train/908213.txt,0
./train/891543.txt,0
./train/963566.txt,1
./train/906301.txt,1
./train/043726.txt,0
./train/213894.txt,1
./train/881523.txt,0
./train/883776.txt,0
./train/137852.txt,1
./train/998533.txt,1
./train/597235.txt,1
./train/600299.txt,1
./train/778809.txt,1
./train/986097.txt,1
./train/068283.txt,0
./train/438483.txt,1
./train/340410.txt,1
./train/865287.txt,1
./train/630788.txt,1
./train/829583.txt,0
./train/740667.txt,1
./train/966277.txt,1
./train/864740.txt,0
./train/149077.txt,1
./train/691831.txt,0
./train/120499.txt,1
./train/798286.txt,0
./train/077916.txt,0
./train/110494.txt,0
./train/333742.txt,1
./train/647735.txt,1
./train/220259.txt,0
./train/011612.txt,0
./train/527914.txt,1
./train/905724.txt,0
./train/661643.txt,1
./train/828745.txt,1
./train/267707.txt,1
./train/677692.txt,0
./train/887062.txt,0
./train/714235.txt,0
./train/107872.txt,0
./train/563925.txt,1
./train/298658.txt,0
./train/339031.txt,1
./train/081894.txt,0
./train/809990.txt,0
./train/355970.txt,0
./train/241904.txt,0
./train/267444.txt,1
./train/509422.txt,0
./train/104642.txt,0
./train/234036.txt,0
./train/762502.txt,0
./train/213134.txt,1
./train/927947.txt,1
./train/224326.txt,0
./train/128477.txt,1
./train/514193.txt,0
./train/443574.txt,0
./train/233498.txt,0
./train/160534.txt,0
./train/274912.txt,1
./train/162183.txt,1
./train/720654.txt,0
./train/079322.txt,1
./train/469218.txt,1
./train/144591.txt,1
./train/792901.txt,0
./train/667488.txt,0
./train/053368.txt,0
./train/633234.txt,1
./train/163086.txt,1
./train/798773.txt,0
./train/407773.txt,0
./train/626555.txt,1
./train/632928.txt,1
./train/055374.txt,0
./train/825207.txt,0
./train/240323.txt,0
./train/250864.txt,1
./train/861986.txt,1
./train/101140.txt,1
./train/870835.txt,0
./train/779603.txt,0
./train/455448.txt,0
./train/350467.txt,1
./train/819814.txt,1
./train/383245.txt,1
./train/675728.txt,0
./train/989273.txt,1
./train/220563.txt,1
./train/539518.txt,0
./train/520503.txt,1
./train/543299.txt,1
./train/328764.txt,0
./train/621767.txt,1
./train/091347.txt,1
./train/864074.txt,0
./train/532992.txt,0
./train/060936.txt,1
./train/528467.txt,1
./train/543425.txt,0
./train/314547.txt,0
./train/778415.txt,0
./train/564035.txt,1
./train/100124.txt,0
./train/371744.txt,1
./train/175684.txt,1
./train/523212.txt,0
./train/759243.txt,1
./train/472395.txt,0
./train/187464.txt,0
./train/525138.txt,1
./train/614317.txt,0
./train/250009.txt,0
./train/329144.txt,0
./train/726695.txt,1
./train/478069.txt,0
./train/145871.txt,0
./train/499349.txt,1
./train/149965.txt,1
./train/687307.txt,1
./train/094681.txt,1
./train/420876.txt,0
./train/185973.txt,1
./train/117657.txt,0
./train/740505.txt,0
./train/483418.txt,1
./train/173881.txt,1
./train/183135.txt,1
./train/940529.txt,1
./train/160267.txt,1
./train/558924.txt,0
./train/312537.txt,0
./train/475177.txt,1
./train/548912.txt,1
./train/508491.txt,1
./train/677060.txt,1
./train/523988.txt,1
./train/051760.txt,1
./train/812237.txt,0
./train/302178.txt,1
./train/424609.txt,0
./train/799455.txt,1
./train/271159.txt,0
./train/114146.txt,0
./train/785712.txt,0
./train/110065.txt,0
./train/608940.txt,0
./train/939441.txt,0
./train/371314.txt,0
./train/922756.txt,0
./train/804037.txt,0
./train/182916.txt,0
./train/012132.txt,1
./train/299926.txt,0
./train/420464.txt,0
./train/130809.txt,0
./train/377037.txt,1
./train/502241.txt,0
./train/122867.txt,0
./train/976309.txt,0
./train/716574.txt,1
./train/343087.txt,1
./train/302182.txt,1
./train/509818.txt,1
./train/418644.txt,1
./train/336925.txt,0
./train/126414.txt,0
./train/009366.txt,1
./train/338857.txt,1
./train/189276.txt,0
./train/508862.txt,1
./train/964436.txt,0
./train/652728.txt,0
./train/262468.txt,1
./train/622522.txt,1
./train/299331.txt,0
./train/766044.txt,0
./train/694218.txt,1
./train/813030.txt,0
./train/395695.txt,1
./train/120598.txt,1
./train/587301.txt,1
./train/149805.txt,0
./train/101370.txt,0
./train/356195.txt,1
./train/874126.txt,0
./train/798076.txt,0
./train/825626.txt,0
./train/761915.txt,0
./train/113221.txt,1
./train/619202.txt,1
./train/297742.txt,1
./train/467255.txt,0
./train/922516.txt,1
./train/414175.txt,1
./train/785367.txt,1
./train/821806.txt,0
./train/789489.txt,1
./train/588604.txt,0
./train/915462.txt,1
./train/925905.txt,0
./train/428930.txt,0
./train/694951.txt,1
./train/663204.txt,0
./train/054162.txt,1
./train/777602.txt,0
./train/157027.txt,0
./train/932213.txt,1
./train/725331.txt,1
./train/295092.txt,1
./train/676198.txt,0
./train/083134.txt,1
./train/061725.txt,1
./train/972604.txt,1
./train/369974.txt,0
./train/627522.txt,0
./train/231130.txt,0
./train/268519.txt,0
./train/598012.txt,0
./train/967261.txt,0
./train/135116.txt,1
./train/593211.txt,1
./train/816486.txt,0
./train/479836.txt,1
./train/766424.txt,0
./train/751472.txt,0
./train/724525.txt,1
./train/975607.txt,0
./train/033830.txt,1
./train/031449.txt,0
./train/471988.txt,0
./train/725358.txt,1
./train/478131.txt,0
./train/266649.txt,0
./train/423962.txt,0
./train/714950.txt,0
./train/992128.txt,1
./train/599210.txt,1
./train/470729.txt,0
./train/554352.txt,0
./train/475085.txt,0
./train/971240.txt,1
./train/780312.txt,1
./train/124595.txt,0
./train/197961.txt,1
./train/700355.txt,0
./train/701717.txt,1
./train/505606.txt,1
./train/079705.txt,1
./train/371905.txt,0
./train/342963.txt,0
./train/169361.txt,0
./train/780511.txt,1
./train/421275.txt,1
./train/415888.txt,0
./train/550131.txt,0
./train/284276.txt,1
./train/601755.txt,0
./train/122091.txt,0
./train/050468.txt,1
./train/994055.txt,0
./train/305235.txt,0
./train/949318.txt,0
./train/443047.txt,1
./train/672420.txt,1
./train/569812.txt,1
./train/166599.txt,0
./train/451566.txt,1
./train/058515.txt,1
./train/513237.txt,1
./train/591624.txt,1
./train/136825.txt,0
./train/146043.txt,0
./train/198564.txt,1
./train/351571.txt,0
./train/571312.txt,0
./train/201442.txt,1
./train/842100.txt,0
./train/883931.txt,0
./train/677179.txt,0
./train/492166.txt,1
./train/934716.txt,0
./train/308453.txt,0
./train/252828.txt,0
./train/239146.txt,1
./train/382555.txt,1
./train/214548.txt,1
./train/026453.txt,0
./train/670083.txt,0
./train/388318.txt,0
./train/077173.txt,1
./train/720698.txt,1
./train/713967.txt,1
./train/569868.txt,0
./train/455698.txt,1
./train/124446.txt,1
./train/848555.txt,1
./train/881081.txt,0
./train/627983.txt,0
./train/058364.txt,0
./train/456904.txt,0
./train/656585.txt,1
./train/678045.txt,0
./train/019844.txt,0
./train/320920.txt,0
./train/356368.txt,1
./train/260237.txt,0
./train/244675.txt,1
./train/834370.txt,1
./train/979363.txt,0
./train/532704.txt,0
./train/062131.txt,0
./train/821991.txt,1
./train/803977.txt,0
./train/564599.txt,0
./train/352322.txt,1
./train/853137.txt,1
./train/528656.txt,0
./train/842788.txt,1
./train/710259.txt,1
./train/072052.txt,0
./train/998742.txt,0
./train/537940.txt,1
./train/986429.txt,0
./train/378810.txt,0
./train/386641.txt,1
./train/002025.txt,1
./train/345697.txt,0
./train/611349.txt,0
./train/260615.txt,0
./train/940744.txt,0
./train/380697.txt,1
./train/364990.txt,1
./train/846221.txt,0
./train/645820.txt,1
./train/064617.txt,0
./train/159354.txt,1
./train/587691.txt,0
./train/401003.txt,1
./train/505198.txt,0
./train/806175.txt,1
./train/794843.txt,0
./train/151237.txt,0
./train/844983.txt,0
./train/936154.txt,0
./train/704361.txt,0
./train/916060.txt,1
./train/434814.txt,0
./train/947491.txt,0
./train/671103.txt,1
./train/166472.txt,1
./train/101261.txt,1
./train/544009.txt,0
./train/053159.txt,0
./train/977680.txt,1
./train/539794.txt,0
./train/060322.txt,0
./train/858085.txt,1
./train/059920.txt,0
./train/200225.txt,0
./train/254643.txt,0
./train/769505.txt,1
./train/672805.txt,1
./train/564165.txt,1
./train/686226.txt,0
./train/699966.txt,1
./train/585153.txt,1
./train/017741.txt,1
./train/608052.txt,1
./train/881406.txt,0
./train/059076.txt,0
./train/338348.txt,1
./train/143060.txt,0
./train/329991.txt,0
./train/798517.txt,1
./train/479641.txt,0
./train/818033.txt,0
./train/961838.txt,1
./train/877632.txt,0
./train/753826.txt,1
./train/728898.txt,1
./train/222650.txt,0
./train/057758.txt,1
./train/245034.txt,1
./train/137946.txt,0
./train/887611.txt,1
./train/668385.txt,1
./train/602307.txt,1
./train/035656.txt,1
./train/454879.txt,1
./train/277090.txt,1
./train/338620.txt,1
./train/012641.txt,0
./train/481369.txt,1
./train/823553.txt,1
./train/990708.txt,1
./train/103433.txt,1
./train/463608.txt,0
./train/269708.txt,1
./train/221326.txt,1
./train/468494.txt,1
./train/878560.txt,1
./train/156374.txt,1
./train/154135.txt,1
./train/007009.txt,0
./train/297409.txt,1
./train/293424.txt,1
./train/423910.txt,0
./train/081113.txt,1
./train/239524.txt,0
./train/772399.txt,1
./train/935504.txt,0
./train/065223.txt,0
./train/571882.txt,1
./train/261403.txt,0
./train/247917.txt,0
./train/594567.txt,1
./train/009346.txt,1
./train/286738.txt,1
./train/506777.txt,0
./train/133879.txt,0
./train/508950.txt,0
./train/005581.txt,0
./train/320529.txt,1
./train/000259.txt,0
./train/879476.txt,1
./train/957526.txt,0
./train/869148.txt,0
./train/275467.txt,1
./train/232182.txt,0
./train/894949.txt,1
./train/886901.txt,1
./train/716086.txt,1
./train/587611.txt,0
./train/643567.txt,0
./train/538240.txt,1
./train/996327.txt,0
./train/136156.txt,1
./train/177216.txt,1
./train/519154.txt,0
./train/330616.txt,0
./train/248058.txt,0
./train/918992.txt,0
./train/125976.txt,0
./train/279255.txt,0
./train/466334.txt,0
./train/576795.txt,1
./train/081085.txt,0
./train/243185.txt,1
./train/331719.txt,1
./train/911721.txt,0
./train/949871.txt,0
./train/491092.txt,0
./train/733422.txt,1
./train/831081.txt,0
./train/411465.txt,0
./train/034731.txt,1
./train/070540.txt,1
./train/641594.txt,1
./train/785017.txt,0
./train/321893.txt,0
./train/408757.txt,0
./train/242818.txt,1
./train/122047.txt,0
./train/480910.txt,1
./train/106714.txt,1
./train/969094.txt,0
./train/900330.txt,0
./train/005912.txt,0
./train/126095.txt,1
./train/078495.txt,1
./train/934142.txt,0
./train/179664.txt,0
./train/074437.txt,1
./train/598614.txt,0
./train/844741.txt,1
./train/902956.txt,0
./train/323987.txt,0
./train/184599.txt,1
./train/785649.txt,1
./train/522618.txt,0
./train/869920.txt,0
./train/525129.txt,1
./train/009478.txt,1
./train/210131.txt,0
./train/541701.txt,0
./train/986096.txt,1
./train/077247.txt,0
./train/107941.txt,0
./train/699732.txt,1
./train/066172.txt,0
./train/338821.txt,1
./train/756748.txt,0
./train/649023.txt,1
./train/713812.txt,1
./train/377741.txt,0
./train/705960.txt,0
./train/960134.txt,1
./train/530983.txt,1
./train/622208.txt,0
./train/528333.txt,0
./train/148792.txt,1
./train/062480.txt,1
./train/039064.txt,0
./train/322113.txt,0
./train/475274.txt,1
./train/515668.txt,1
./train/313737.txt,0
./train/837377.txt,1
./train/299251.txt,1
./train/671518.txt,1
./train/779819.txt,1
./train/041449.txt,1
./train/679754.txt,0
./train/494919.txt,1
./train/856966.txt,0
./train/728691.txt,1
./train/644714.txt,1
./train/994265.txt,0
./train/748468.txt,1
./train/241660.txt,1
./train/464542.txt,1
./train/523441.txt,1
./train/396735.txt,1
./train/262262.txt,1
./train/178315.txt,1
./train/583712.txt,0
./train/314743.txt,1
./train/673028.txt,1
./train/765296.txt,0
./train/652960.txt,0
./train/232297.txt,0
./train/011827.txt,0
./train/496878.txt,0
./train/482649.txt,0
./train/914619.txt,1
./train/102799.txt,0
./train/688349.txt,1
./train/515247.txt,0
./train/401638.txt,1
./train/945020.txt,0
./train/085065.txt,0
./train/037769.txt,1
./train/292543.txt,0
./train/796868.txt,0
./train/970088.txt,0
./train/459831.txt,0
./train/926895.txt,0
./train/016559.txt,1
./train/751539.txt,1
./train/943500.txt,0
./train/054093.txt,1
./train/550070.txt,0
./train/627391.txt,1
./train/012027.txt,1
./train/405032.txt,0
./train/686089.txt,0
./train/479222.txt,0
./train/611302.txt,0
./train/077191.txt,1
./train/394960.txt,1
./train/042198.txt,0
./train/168394.txt,1
./train/427919.txt,1
./train/276415.txt,0
./train/053340.txt,0
./train/777370.txt,1
./train/160118.txt,1
./train/206753.txt,1
./train/169072.txt,0
./train/118191.txt,0
./train/790791.txt,1
./train/442993.txt,1
./train/626351.txt,0
./train/676871.txt,0
./train/756093.txt,0
./train/297320.txt,1
./train/715064.txt,0
./train/786334.txt,1
./train/698380.txt,0
./train/531002.txt,1
./train/358276.txt,1
./train/963159.txt,1
./train/258249.txt,0
./train/770224.txt,1
./train/280047.txt,1
./train/434335.txt,1
./train/957441.txt,0
./train/874369.txt,0
./train/412510.txt,0
./train/522277.txt,1
./train/881984.txt,1
./train/080279.txt,1
./train/259559.txt,1
./train/115204.txt,1
./train/667687.txt,0
./train/030291.txt,1
./train/263235.txt,0
./train/827854.txt,0
./train/164381.txt,0
./train/501740.txt,0
./train/947404.txt,0
./train/800792.txt,1
./train/730763.txt,1
./train/954910.txt,1
./train/465435.txt,1
./train/918062.txt,0
./train/807190.txt,0
./train/438441.txt,0
./train/180665.txt,0
./train/591774.txt,1
./train/303579.txt,1
./train/997355.txt,0
./train/666084.txt,1
./train/900921.txt,0
./train/986561.txt,1
./train/195671.txt,1
./train/470196.txt,0
./train/567993.txt,1
./train/580600.txt,0
./train/053831.txt,1
./train/917611.txt,0
./train/189994.txt,0
./train/141043.txt,0
./train/996585.txt,1
./train/424071.txt,1
./train/158188.txt,1
./train/239217.txt,1
./train/063121.txt,1
./train/703194.txt,0
./train/727356.txt,0
./train/047818.txt,1
./train/154988.txt,0
./train/744410.txt,0
./train/418580.txt,1
./train/774752.txt,0
./train/752468.txt,0
./train/283758.txt,1
./train/451917.txt,1
./train/611549.txt,1
./train/737792.txt,0
./train/782827.txt,1
./train/230918.txt,1
./train/726731.txt,0
./train/486162.txt,0
./train/292265.txt,1
./train/924347.txt,1
./train/758155.txt,1
./train/806924.txt,0
./train/871810.txt,0
./train/638366.txt,0
./train/994663.txt,0
./train/773258.txt,0
./train/021438.txt,1
./train/464543.txt,0
./train/044517.txt,0
./train/711250.txt,1
./train/710023.txt,1
./train/901826.txt,0
./train/835484.txt,1
./train/277189.txt,0
./train/689232.txt,1
./train/578719.txt,0
./train/438828.txt,1
./train/337809.txt,0
./train/674491.txt,0
./train/167517.txt,1
./train/059388.txt,1
./train/809574.txt,0
./train/272651.txt,0
./train/596576.txt,1
./train/329379.txt,0
./train/553370.txt,1
./train/767461.txt,1
./train/470951.txt,0
./train/883368.txt,1
./train/896884.txt,0
./train/906451.txt,1
./train/903780.txt,0
./train/403870.txt,1
./train/849536.txt,1
./train/617291.txt,1
./train/996947.txt,1
./train/941502.txt,0
./train/815046.txt,0
./train/416189.txt,1
./train/813011.txt,1
./train/378345.txt,0
./train/404200.txt,1
./train/053945.txt,0
./train/687365.txt,0
./train/017709.txt,0
./train/481379.txt,1
./train/975657.txt,1
./train/608921.txt,0
./train/806262.txt,1
./train/639198.txt,0
./train/527578.txt,0
./train/937649.txt,1
./train/893147.txt,0
./train/051022.txt,0
./train/145078.txt,1
./train/815058.txt,0
./train/187827.txt,0
./train/152606.txt,0
./train/036814.txt,0
./train/158517.txt,0
./train/298570.txt,1
./train/451991.txt,1
./train/180978.txt,1
./train/423128.txt,0
./train/964465.txt,0
./train/454990.txt,1
./train/567875.txt,1
./train/019625.txt,1
./train/647232.txt,1
./train/998337.txt,0
./train/980636.txt,0
./train/023936.txt,0
./train/275659.txt,0
./train/726189.txt,1
./train/076630.txt,0
./train/205248.txt,1
./train/060176.txt,1
./train/337879.txt,0
./train/213026.txt,1
./train/113037.txt,0
./train/332722.txt,1
./train/410650.txt,0
./train/795633.txt,0
./train/633122.txt,0
./train/892066.txt,1
./train/495721.txt,0
./train/661128.txt,1
./train/947492.txt,0
./train/351515.txt,0
./train/501899.txt,1
./train/428179.txt,0
./train/734111.txt,1
./train/268705.txt,0
./train/785629.txt,0
./train/641980.txt,0
./train/420930.txt,0
./train/016060.txt,0
./train/683575.txt,0
./train/598640.txt,1
./train/870505.txt,1
./train/496366.txt,1
./train/359703.txt,1
./train/466696.txt,1
./train/662463.txt,1
./train/144577.txt,1
./train/221484.txt,1
./train/168919.txt,0
./train/360833.txt,0
./train/216991.txt,1
./train/581167.txt,0
./train/454823.txt,1
./train/200482.txt,0
./train/415321.txt,0
./train/304623.txt,0
./train/950806.txt,1
./train/282355.txt,0
./train/510356.txt,1
./train/635604.txt,0
./train/832417.txt,1
./train/079960.txt,1
./train/478423.txt,1
./train/664676.txt,1
./train/600164.txt,1
./train/677726.txt,0
./train/965979.txt,0
./train/167239.txt,0
./train/419440.txt,1
./train/700405.txt,1
./train/375375.txt,1
./train/670181.txt,0
./train/040067.txt,0
./train/923900.txt,1
./train/733949.txt,1
./train/024867.txt,1
./train/275942.txt,0
./train/478355.txt,1
./train/069404.txt,1
./train/386535.txt,0
./train/853909.txt,1
./train/077917.txt,0
./train/668803.txt,0
./train/016308.txt,0
./train/578478.txt,1
./train/834364.txt,1
./train/845380.txt,0
./train/831706.txt,0
./train/446061.txt,1
./train/712113.txt,0
./train/245644.txt,0
./train/261920.txt,1
./train/896078.txt,0
./train/271860.txt,1
./train/101245.txt,0
./train/169352.txt,1
./train/248527.txt,0
./train/735997.txt,1
./train/575866.txt,1
./train/441296.txt,0
./train/237009.txt,0
./train/228742.txt,1
./train/592465.txt,1
./train/084710.txt,0
./train/012732.txt,0
./train/792722.txt,1
./train/240592.txt,1
./train/644575.txt,0
./train/866076.txt,1
./train/491493.txt,0
./train/153586.txt,0
./train/660396.txt,0
./train/408986.txt,0
./train/480778.txt,1
./train/261980.txt,0
./train/265638.txt,0
./train/724835.txt,1
./train/194946.txt,1
./train/609459.txt,1
